ID,Name,Dribbling,BallControl,Acceleration,Balance,Stamina,Strength,Vision,Release Clause
211272,C. Corvalán,62,55,74,64,86,73,35,2
155976,C. Adam,70,72,48,53,51,78,76,3
230472,Renaldo Justinho,72,67,72,64,51,52,73,2
234824,Y. Wissa,72,64,82,73,69,65,65,6
187208,A. Saldívar,11,14,55,65,30,68,39,2
192072,A. Stoian,77,75,68,83,69,34,59,3
192329,N. Obiora,58,68,74,60,79,90,58,4
193097,S. Salger,58,62,74,65,70,73,49,2
219466,B. Meling,63,65,79,80,87,36,61,3
230474,Macarinho Louro,75,77,87,82,56,58,53,3
170570,S. Ireland,67,73,57,78,45,55,75,3
171082,S. De Ridder,75,71,71,75,69,65,63,2
177482,M. Coutadeur,69,72,59,83,81,69,76,2
194122,W. Grigg,64,63,77,73,81,77,54,4
182091,K. Barbarouses,70,69,82,71,90,62,66,2
184139,Ricardo Ferreira,11,25,46,42,38,64,46,3
189003,G. Belaud,61,66,71,72,79,71,59,2
204876,Clerc,75,70,77,67,90,72,63,3
213580,L. Mugni,76,77,60,67,71,71,70,3
153164,A. Faurlín,59,69,38,54,56,80,73,2
233292,M. Barbieri,45,46,67,57,54,85,34,
139597,Javi Guerra,66,69,54,66,33,72,58,1
142670,R. Braña,71,70,39,68,40,61,69,180K
214862,L. Benegas,58,63,71,60,79,80,45,3
215374,S. Hogan,71,68,87,67,64,62,55,4
239950,Pêpê,68,71,64,61,76,67,68,
191566,Park Joo Ho,72,73,75,77,67,66,70,2
198223,R. Maiello,69,75,76,81,69,63,70,4
213839,B. Guillaume,72,75,65,56,54,77,50,
236111,Vinicius Trieiro,66,68,73,70,76,65,60,3
171087,Christian Fernández,55,60,62,72,74,76,46,2
207440,F. Fragapane,74,67,86,92,75,48,64,4
212048,A. Chipciu,68,68,76,71,64,66,70,4
230480,Raphael Paneira,77,76,58,58,53,55,70,3
226385,C. Espinoza,75,70,77,77,65,57,70,
227153,C. Borja,66,65,90,65,79,60,62,3
227921,M. Pouraliganji,68,72,69,62,75,68,61,3
236113,Jailson Oliva,68,64,85,79,77,46,50,3
239441,Jordi Mboula,74,71,85,68,68,71,59,10
205138,F. Hasani,74,72,78,68,74,72,66,3
223570,J. Sambia,73,68,76,70,77,68,71,6
225106,Jorge Sáenz,59,65,64,65,84,78,71,5
180818,D. McGoldrick,72,73,66,76,76,68,67,3
192594,G. Kagelmacher,58,67,66,63,73,71,58,2
201299,N. Leali,13,23,33,32,27,65,35,3
203603,M. Pospíšil,75,73,71,78,65,57,74,3
215123,A. Aguerre,17,19,49,57,34,62,49,2
176211,M. Robak,65,68,60,67,55,83,64,1
191059,Javi Márquez,70,75,54,73,45,68,75,2
196435,C. Ramos,44,54,59,56,62,75,40,2
197716,T. Bunbury,69,68,74,56,72,78,60,3
199508,D. Cvetinović,53,56,63,61,75,80,31,2
219733,L. Ajorque,67,73,51,30,73,84,56,5
233301,R. Nissen Kristensen,65,67,75,59,87,74,63,4
186453,T. Hiariej,67,69,72,69,76,70,66,2
139862,J. Marveaux,58,63,49,70,74,71,62,744K
205654,M. Kone,68,72,81,77,83,86,62,3
208470,F. Holland,65,69,74,82,79,67,47,2
213846,C. Suárez,39,58,59,57,68,71,35,2
163670,B. Safari,70,68,69,70,67,79,65,878K
235863,M. Varnier,51,59,64,55,70,81,50,
201304,B. Kadrii,72,73,84,78,73,70,64,2
207960,Aitor García,71,69,80,75,61,56,60,
216408,L. Spalvis,68,67,68,56,70,76,55,4
157528,M. Stoppelkamp,70,68,78,73,86,65,62,3
241240,T. Itō,83,76,93,96,53,28,69,6
178264,Nenê,59,65,46,70,48,85,55,2
183640,C. Strohdiek,33,46,36,39,39,88,36,2
204121,J. Brabec,56,68,53,52,61,76,58,
210521,S. Çikalleshi,64,63,69,38,70,78,55,4
211033,L. García,19,23,46,55,40,71,60,3
148569,M. Wasilewski,37,46,32,32,31,87,43,324K
222553,S. Griesbeck,57,65,54,52,85,82,55,2
229209,J. Benítez,73,70,81,67,68,73,59,3
230489,Diogildo Peixe,77,71,71,81,62,61,71,3
215130,N. Ibáñez,20,16,46,55,37,65,27,360K
146011,I. Uche,68,69,74,67,58,77,61,2
173147,D. Dessena,70,68,69,67,78,68,67,3
176475,R. Ovelar,67,70,49,61,50,77,69,2
179547,V. Mannone,15,24,59,44,31,67,57,2
105308,J. Gillet,11,25,39,60,23,62,50,180K
220509,L. Venuti,60,65,77,75,82,49,20,
229469,J. Meneses,74,70,85,80,85,65,63,4
200542,G. Maniatis,63,67,66,65,65,69,60,2
212830,A. Mabil,75,73,93,72,68,43,57,4
236382,M. Olivera,74,74,75,62,67,67,44,3
198751,J. Madueña,77,74,79,67,81,73,73,2
221791,R. Kurzawa,72,71,51,66,67,59,74,5
223071,F. Pellegrino,15,25,36,52,30,67,36,
235103,N. Ampomah,77,74,88,76,72,62,61,4
218208,C. Fuentes,63,64,78,76,85,76,48,3
225632,O. Burke,74,69,85,69,60,79,59,6
188000,Sandro Manoel,59,66,70,62,92,79,63,2
226401,K. Dowell,74,71,63,71,52,56,73,9
233825,N. Leguizamón,69,66,74,60,75,79,39,5
205410,G. Espinoza,69,70,70,66,81,74,72,3
235874,A. Balić,74,78,63,66,62,55,70,5
210787,M. Dos Santos,39,64,54,61,67,78,41,3
230243,Breno Bemposta,67,74,49,50,77,74,67,1
179811,B. Capon,66,64,74,74,85,64,68,3
240740,C. Hudson-Odoi,77,72,86,71,57,69,63,9
205157,Ruiz de Galarreta,66,72,62,78,70,58,73,4
232293,V. Osimhen,66,67,75,67,59,67,53,
241509,Mauro Júnior,72,77,82,74,61,33,73,5
214118,M. Casierra,52,57,78,76,80,72,36,1
226662,B. Nieuwkoop,64,70,75,70,75,70,62,3
227174,M. Cash,70,69,79,67,85,50,67,6
170342,P. Huntington,26,38,42,37,52,87,41,3
244582,A. Paločević,74,72,73,68,73,64,72,5
240743,L. Sequeira,78,73,77,81,64,58,65,4
184935,A. Bouka Moutou,67,72,72,84,70,62,49,3
197480,I. Saadi,66,65,73,71,76,78,58,4
139368,J. Shackell,53,60,46,49,58,80,45,963K
165736,D. Wheater,44,50,42,30,53,91,48,2
172904,L. Tomlin,71,71,62,74,54,66,74,4
173160,N. Viola,65,70,69,63,72,71,73,3
244584,O. Shevchenko,11,16,32,33,22,72,48,3
230249,Marlinito Dias,45,75,53,40,53,86,64,1
236393,Marc Cardona,70,70,78,59,59,63,58,
200298,J. Rivierez,55,63,68,64,83,81,47,2
200810,A. Crescenzi,61,66,80,80,91,74,35,3
231530,José Arnáiz,69,68,86,82,69,62,63,6
215147,L. Giannetti,44,42,66,57,62,76,23,4
178283,R. Boffin,20,16,56,33,38,70,41,2
212332,R. Ramírez,71,70,76,76,69,65,65,3
219244,D. von Ballmoos,17,23,55,51,34,81,36,4
166764,T. Carson,16,18,55,67,43,68,60,2
208493,T. Tawatha,72,70,78,77,66,66,52,3
169069,J. Martins Pereira,69,71,65,63,75,63,52,2
162926,P. Gallagher,65,72,55,60,64,67,77,2
188782,M. Morrison,29,52,50,64,75,79,42,3
192110,C. Fierro,70,70,86,71,81,63,50,
210031,Bruno Moreira,65,67,60,56,67,75,53,4
188271,F. Ayité,71,70,81,76,77,68,65,3
190575,F. Zuculini,69,73,66,77,68,65,69,3
198000,J. Morrow,65,68,68,71,79,71,62,2
218736,Vítor Gonçalves,68,72,67,77,81,47,67,5
223344,Wei Shihao,74,65,76,74,81,56,63,5
199537,J. Cuffaut,57,64,71,71,82,71,54,2
203889,Y. Touzghar,66,67,68,74,70,73,44,3
213105,L. Evans,64,69,54,64,74,71,72,
236145,Luan Sendeiro,55,69,66,50,65,70,72,3
180593,Iriome,75,77,81,53,75,68,55,3
186993,J. Cortés,66,68,66,77,70,73,66,3
142962,E. Bologna,13,20,47,38,33,70,31,336K
227186,A. Batalla,13,18,43,43,31,68,28,
192370,M. Formica,74,72,74,74,49,59,72,3
199027,J. Robinson,58,64,75,80,69,59,57,4
240243,Matheus Cunha,71,73,78,69,68,64,68,9
229748,M. George,65,67,91,60,65,85,46,3
113524,Nino,66,69,62,80,55,59,65,969K
198517,X. Kouassi,65,67,73,85,84,66,63,2
225653,G. Kerk,71,71,92,76,76,69,60,4
226677,J. Bacuna,77,75,72,64,70,67,67,5
228981,Y. Boli,72,68,78,63,61,71,56,4
236405,Lasure,58,62,69,70,80,70,41,4
208502,J. Van Rankin,66,65,78,74,78,61,59,
220534,S. Luperto,52,63,54,61,68,70,43,5
164470,Pita,58,73,39,34,63,73,72,1
194934,Dani Jiménez,12,20,49,44,45,54,54,3
198776,J. Williams,73,74,72,89,62,54,69,5
224376,Philipe Sampaio,41,44,38,41,70,90,30,5
229752,D. Sow,67,72,76,70,78,69,68,5
230520,Sevinho Santos,72,71,61,61,54,71,54,3
234873,M. Pajač,72,68,76,55,69,60,62,4
177273,J. Domínguez,55,61,66,63,70,74,56,2
210042,J. Wurtz,64,63,72,73,67,74,62,4
219514,Derley,68,68,68,70,66,77,60,4
200059,C. Coosemans,13,33,43,37,30,63,48,3
219771,Gabriel Xavier,74,70,74,75,63,64,68,3
228732,H. Moukoudi,39,55,51,38,73,93,28,5
173436,N. Dyer,75,73,84,92,62,47,60,3
216701,H. Menosse,30,48,55,72,71,86,39,2
146558,César Arzo,57,67,45,54,63,76,59,2
222590,M. Manotas,69,66,75,73,69,61,55,4
232318,Waguininho,70,70,74,73,78,67,68,2
177790,A. Jędrzejczyk,63,70,69,63,75,76,42,2
196991,C. Diandy,66,68,65,64,75,70,63,3
198783,J. Toledo,62,61,53,37,35,86,64,2
206207,W. Zahibo,61,64,58,71,72,89,63,3
206463,J. Dudziak,73,73,84,82,77,51,63,3
212351,P. Franco,63,66,56,77,73,71,60,
177279,R. Jenssen,64,66,70,81,84,69,70,2
234112,Dodô,70,71,91,80,69,60,42,8
183936,M. Donald,67,70,62,63,73,85,65,3
189568,A. Sissoko,54,73,67,62,83,74,64,3
189824,Renato Chaves,47,52,64,52,60,78,52,2
202113,M. Odubajo,70,67,79,77,60,71,68,4
208769,W. Vaulks,62,66,61,65,81,74,68,4
209281,Y. Al Shehri,71,69,71,72,71,53,70,3
217217,D. Cerén,60,65,55,81,77,66,61,2
221313,E. Arango,72,63,82,75,71,60,67,4
163713,C. Mandanne,71,69,72,77,69,48,72,2
240257,C. Traoré,72,70,75,75,70,69,48,5
187265,F. Acuña,76,73,78,87,70,36,64,3
190593,D. Aleksić,72,67,70,64,79,68,70,4
201346,L. Boyce,68,65,69,69,60,83,60,4
203138,J. Scowen,65,67,61,73,85,61,63,4
228738,J. Murillo,72,74,90,91,77,33,58,6
179842,J. San Román,64,66,73,70,84,65,53,2
188546,S. Štilić,70,72,57,66,60,51,73,2
223107,M. Yıldırım,17,19,26,52,18,37,31,3
204676,Gus Ledes,70,71,70,80,75,66,70,3
205188,R. Alioui,69,69,66,46,64,75,66,5
214404,V. Huerta,24,40,34,52,70,84,32,3
167812,S. Kaya,51,52,66,63,65,70,43,4
205701,S. Delev,70,68,91,88,87,64,61,2
225669,K. Ehizibue,74,72,85,56,86,80,62,3
176773,D. Larsson,71,69,85,78,88,65,64,3
178565,B. Urribarri,62,63,85,79,86,34,65,2
203398,D. Williams,66,62,68,61,73,75,46,4
178566,J. García,11,15,35,43,31,41,53,2
169607,L. Cattermole,61,67,53,72,69,73,62,2
158088,P. Álvarez,59,64,62,73,67,81,51,750K
186504,A. Putsila,73,75,71,77,70,69,65,3
232329,K. Kanatsızkuş,70,70,64,65,70,76,64,
146058,Momo,74,74,63,53,55,67,74,1
215178,E. Godoy,45,56,63,52,75,82,30,4
105866,C. Bovo,35,59,38,51,46,79,34,659K
173450,J. Meredith,64,66,75,60,90,74,64,2
239498,B. Henning,68,68,78,80,80,62,55,4
204939,O. Petrák,63,67,74,60,73,73,66,4
205451,B. Röcker,29,54,29,32,66,90,39,2
225931,M. Duelund,73,71,76,80,74,63,66,6
204684,M. Seuntjens,74,72,63,70,78,76,66,3
236172,Nilson Padilho,65,73,67,72,67,67,73,3
174732,G. Gómez,64,68,63,62,74,77,66,743K
182412,Dai Lin,54,55,57,53,71,75,49,3
208269,M. Budimir,52,62,64,42,52,92,44,3
193421,Javi Lara,70,73,65,69,34,52,73,2
213902,Alef,63,66,64,55,71,74,55,5
221582,J. Palacios,62,66,85,66,88,66,58,2
224142,C. Henao,39,54,49,41,68,86,35,2
225934,C. Yambéré,55,55,67,51,61,79,43,4
205711,O. Dramé,74,72,90,76,45,57,60,5
212879,S. Michel,68,67,90,74,77,63,58,3
235407,S. Özcan,73,75,67,74,61,66,73,8
193679,M. Correia,58,66,62,58,62,75,59,2
232080,J. Harrison,74,70,86,75,70,62,62,
236944,F. Diabaté,76,73,80,77,64,50,62,6
199569,E. Torres,67,65,70,73,74,70,68,4
210833,R. Improta,74,70,78,80,48,51,53,4
234385,N. Hauptmann,74,74,82,84,72,41,69,5
188305,A. Bouhaddouz,63,69,62,54,64,84,44,3
214418,S. Ubilla,71,70,86,75,61,60,59,3
229522,Francisco Ramos,68,73,61,62,67,71,68,6
214163,J. Roa,72,73,76,77,90,76,69,3
229011,K. N'Doram,59,69,60,59,68,75,58,5
236947,J. Torunarigha,45,55,67,52,64,78,47,5
236692,Marc Gual,65,72,65,59,71,66,56,
244628,B. Samudio,70,73,74,69,78,65,57,6
172949,S. Bassong,28,46,63,61,66,83,44,2
199574,A. Letellier,10,16,39,17,34,72,12,
208022,I. Ezekiel,70,65,92,90,65,62,64,4
238486,C. Oliveira Souza,76,72,84,89,72,53,70,5
182166,J. Palmieri,73,72,71,83,66,64,68,2
184982,M. Larrondo,71,72,39,34,44,75,68,
193942,J. Colback,64,69,63,73,77,58,61,
203159,T. Kister,32,48,53,41,61,92,21,2
226711,N. Omladič,75,75,74,77,69,57,69,3
235927,P. Cuadra,78,71,91,82,64,70,68,5
243863,I. Plastun,32,60,39,42,65,74,44,3
212632,W. Dutoit,15,23,46,63,26,56,46,2
229528,M. Matvienko,53,55,71,69,74,65,39,6
236696,A. Chatzigiovanis,76,71,80,73,58,57,67,6
172696,M. Ardemagni,59,70,66,60,82,92,49,3
178584,A. Pearce,35,49,39,47,66,84,37,3
188824,E. Imorou,60,65,73,78,77,69,65,3
203161,M. Franke,42,48,47,35,63,90,32,
210329,F. Falco,74,73,82,90,69,54,66,3
214937,L. Villalba,60,69,75,66,74,60,61,
240281,Tiago Lopes,72,68,70,62,80,71,52,3
188313,Diogo Viana,74,72,83,79,71,53,64,3
189849,M. El Kabir,71,70,69,67,67,75,68,4
211099,O. Nguette,75,71,90,72,58,63,59,5
229019,A. Engin,73,70,79,76,76,52,68,6
165787,J. Ortiz,66,72,69,67,75,59,63,1
204701,S. Khelifi,75,74,87,90,63,36,67,4
228509,J. Reine-Adélaïde,76,73,81,64,67,65,66,7
186781,K. Kronholm,11,20,29,38,35,77,52,2
212126,N. Ninković,72,74,71,73,54,51,72,5
225950,M. Gakpa,76,70,82,72,67,63,67,4
227230,Eber Bessa,69,73,73,91,65,52,70,5
176542,C. Valencia,70,65,69,72,70,59,63,2
187038,B. Mokulu,67,69,80,51,71,91,60,3
201887,D. Johnson,71,72,79,85,80,64,72,4
152991,D. Marney,68,69,55,67,64,74,68,2
199584,M. Kieftenbeld,65,65,66,72,80,70,61,3
211872,P. Heise,67,73,75,65,82,72,59,3
244384,A. Rudko,12,10,15,23,24,56,28,4
186272,L. Mchedlidze,68,72,55,34,52,84,60,3
209569,H. Al Moqahwi,71,70,70,79,78,72,69,3
164769,S. Fletcher,62,73,54,65,52,77,65,3
237985,K. Danso,47,56,55,51,55,79,35,5
45473,C. Tiffert,68,72,55,73,75,70,72,372K
232610,T. Asano,73,69,92,79,72,61,58,
174754,G. Torres,72,71,75,62,73,69,66,2
178594,S. Napoleoni,72,70,68,65,63,58,71,3
187042,A. Konradsen,64,65,65,72,90,75,65,2
204451,K. Günter,56,61,61,60,65,75,59,4
207523,S. Medojević,61,67,67,66,68,75,55,2
225699,Anuar,60,68,73,85,78,60,60,5
170915,Sastre,60,69,53,71,63,73,68,3
164,G. Pinzi,66,67,65,63,74,67,65,372K
198564,Jona,63,68,70,56,62,80,66,
202404,Daniel Amora,65,71,54,64,87,74,54,2
142756,P. Toranzo,70,75,55,63,52,67,76,900K
209828,Carlinhos,75,74,73,73,63,74,66,4
211365,E. Hestad,72,71,77,73,79,64,69,4
244389,Fernando,78,76,80,77,54,42,66,10
218534,S. Adamyan,75,71,79,72,77,68,63,4
223654,Fede,59,65,68,80,90,70,58,
244646,Nathan Otávio,46,53,62,41,59,78,38,2
224423,M. Wittek,66,69,79,84,82,59,49,4
235943,Rafa Navarro,61,70,78,83,68,31,51,
173735,N. Taylor,67,71,75,83,74,65,64,3
189607,M. Schäffler,59,64,68,58,71,89,51,3
228520,E. Ávila,71,71,77,63,62,75,63,
194216,A. Mazzotta,62,64,76,77,83,63,36,2
212138,P. Frankowski,64,66,93,73,76,68,57,4
213930,P. Budkivskyi,67,68,67,41,73,73,43,4
188586,J. Flum,64,69,42,49,63,77,73,2
192938,Y. Ngbakoto,72,71,77,74,64,69,72,4
200107,R. Bonevacia,71,70,81,78,80,80,67,2
232619,K. Shibasaki,69,68,68,71,86,58,72,1
237995,D. Lainez,77,72,82,93,68,60,63,6
214700,M. Navarrete,51,55,59,66,78,72,43,3
169388,F. Valiani,69,69,75,83,89,78,67,891K
169644,J. Maghoma,75,69,86,83,71,67,66,3
172716,Alex López,65,68,63,78,70,61,74,2
202413,Hernán,64,69,51,62,78,70,70,3
215213,A. Werner,13,23,41,43,38,75,50,
175789,B. Bjarnason,66,73,69,77,85,76,68,3
198062,Pichu Atienza,31,55,34,33,56,92,37,3
214446,F. Campos,61,65,81,66,82,80,53,3
229038,Christian Rivera,65,68,55,62,73,70,70,
229039,Johannesson,61,63,80,68,91,61,62,3
235183,C. Acevedo,9,15,21,43,40,38,32,4
188335,A. Budimir,65,69,52,43,71,76,39,3
172208,J. Troisi,68,72,76,70,74,71,71,2
188336,A. Tuia,32,53,65,58,67,81,46,3
190640,V. Pálsson,56,62,60,54,88,80,62,3
229041,M. Tahrat,46,64,49,34,71,84,62,3
144306,E. Korkmaz,42,51,54,53,48,73,22,829K
213170,Jeong Jae Yong,59,65,69,53,82,78,70,2
221618,L. Mousset,73,70,75,68,62,69,55,5
236466,C. Michelin,69,73,64,71,70,59,61,
184242,F. Ojo,65,70,72,70,77,66,68,4
211635,Jeong Woon,67,68,79,69,71,68,69,2
51123,M. Bodmer,70,76,31,38,34,76,76,2
189619,K. Smith,67,71,68,78,84,71,65,4
201908,A. Wisdom,55,66,68,64,69,88,49,4
232884,S. Doi,74,70,70,78,65,52,68,3
187572,Thiago Carleto,69,70,72,61,69,71,53,2
206005,D. Stracqualursi,59,71,40,37,53,90,44,3
209333,C. Maxwell,13,26,39,50,30,60,35,3
212405,Alberto Martín,62,74,52,64,83,69,62,2
221621,S. Birnbaum,46,60,44,54,83,79,35,2
224949,J. Dilrosun,73,73,83,74,68,52,50,9
203446,A. Kali,70,73,60,77,68,61,73,3
158902,D. Fox,66,69,47,66,69,72,65,2
231862,L. Castro,69,67,78,73,70,60,67,3
142775,A. Orión,13,19,44,52,37,73,48,168K
221367,D. Milošević,73,73,67,65,71,61,64,5
222391,J. Minala,69,72,69,61,76,68,65,5
199352,S. Çinaz,65,59,49,51,74,77,55,2
195256,A. Turan,65,70,78,86,78,73,58,4
220089,S. Dursun,56,54,65,58,75,83,39,4
224185,C. Leemans,63,71,63,60,77,76,66,4
191673,Kwon Soon Hyung,65,68,45,73,60,65,73,2
201146,Errasti,43,66,64,45,77,80,57,2
201914,M. Camporese,44,51,61,63,64,68,23,3
221370,M. Al Buraik,68,70,78,75,81,68,69,3
224186,J. de Wijs,40,60,41,55,69,88,29,4
235706,Murilo Freitas,75,76,79,79,65,59,64,7
188602,W. Rémy,66,65,72,56,79,88,60,3
214459,C. Valenzuela,73,69,74,84,48,33,71,3
214971,F. Pizzini,73,71,78,70,69,71,69,3
193211,A. Ignjovski,65,67,73,80,64,59,53,2
217532,M. El-Munir,70,65,87,53,73,64,54,3
231612,R. Del Castillo,74,74,76,83,69,54,62,5
241852,M. Diaby,74,74,87,86,57,39,64,9
198589,G. Garza,68,68,72,76,80,70,66,3
206269,L. Jans,69,67,75,67,76,65,64,3
219837,Aguza,59,77,57,70,71,66,66,3
173245,R. Fernández,71,73,72,75,67,63,70,1
202686,N. Wells,70,72,82,79,71,57,68,
137406,D. Croce,71,70,80,81,76,71,76,1
223422,E. Loeschbor,40,53,54,61,54,79,32,
241854,P. Schuurs,60,65,65,57,69,76,57,4
211903,B. Kololli,68,64,76,67,74,74,58,3
184255,K. Sigþórsson,61,63,51,54,51,76,63,4
204992,M. Koné,72,71,83,76,64,71,57,
210880,R. Fiamozzi,63,63,80,72,92,77,51,3
214208,L. Pico,63,68,68,69,84,66,62,3
242112,E. Bello,71,71,82,72,79,48,72,4
204737,Salvador Agra,69,68,92,91,72,32,60,
213697,P. McNair,66,66,63,63,61,76,62,5
221121,D. Rodríguez,74,72,77,77,76,63,70,4
192449,M. Stiepermann,69,71,64,53,85,76,70,4
221890,J. Fulton,63,72,67,67,69,76,64,5
234178,L. Abram,40,54,65,54,71,71,31,4
204227,Z. Gano,64,66,62,32,67,91,57,4
140483,L. Mazzoni,13,21,25,28,29,40,33,1
208835,Y. M'Changama,72,72,78,82,76,62,73,3
212419,T. Mings,69,65,62,48,71,81,54,4
239043,U. Bozok,70,69,79,71,65,67,65,6
110787,Borja Fernández,62,67,33,47,52,83,67,528K
190659,H. Bazile,71,68,79,68,65,65,66,3
192451,G. Carey,70,68,84,75,85,71,69,3
193475,P. Souaré,67,69,71,68,59,63,64,3
233413,Verdasca,49,59,65,60,72,78,41,5
210374,J. Vigón,66,70,56,75,84,68,70,3
230342,Edsinho Torres,48,75,62,72,79,65,48,950K
237766,S. Kaneko,72,69,87,95,81,53,46,4
239814,D. Batubinsika,50,55,64,56,68,87,54,4
193222,F. Giefer,12,22,38,35,25,74,33,3
230855,H. Wahl,38,49,54,58,60,82,30,3
189383,M. Albæk,64,70,53,65,70,73,71,2
193735,Juan Dominguez,68,72,62,70,80,70,71,3
198856,C. Avevor,48,59,62,58,55,87,55,3
219848,David Costas,55,70,68,66,66,65,50,4
195272,M. Faraoni,71,70,72,74,79,69,64,3
198601,L. Mendoza,73,70,83,66,71,69,61,3
198857,S. Romagnoli,50,51,54,33,65,86,24,
208585,A. Ngando,75,71,72,78,31,37,70,5
214217,B. Vidal,58,64,72,55,74,72,45,
222153,C. Buonaiuto,70,70,76,65,72,54,65,
176841,L. Jutkiewicz,63,70,56,66,69,84,66,3
182473,Li Xuepeng,73,64,78,68,79,76,68,3
217802,Fábio Sturgeon,74,74,72,66,71,69,68,5
220362,K. Mahachi,75,67,83,75,66,75,73,5
227274,D. Barbona,71,68,79,77,70,66,65,4
200395,M. Silva,48,54,42,42,64,86,43,2
214987,G. Voboril,66,67,77,65,68,70,41,2
227787,Kim Jong Woo,68,70,68,73,75,32,73,3
190667,M. Terrazzino,75,70,69,80,66,59,71,3
219852,A. Ferrari,60,65,69,67,72,69,32,
231628,Rafa Mir,65,69,69,61,67,73,59,
209613,P. Iemmello,65,72,77,73,79,69,57,
214733,M. Cerato,70,71,91,75,78,52,64,3
228813,Aleix García,72,75,66,80,59,47,71,
229325,O. Linnér,18,25,34,22,43,69,50,3
234957,Platiny,62,65,75,72,57,63,59,4
184781,D. Petrić,14,21,47,41,30,57,25,2
188621,A. Meijers,68,67,71,74,78,67,69,2
227790,Jeong Seung Hyun,32,37,37,33,64,86,48,3
230350,Flávio Rebeilo,71,69,79,75,81,58,50,3
239822,E. Tercero,60,60,75,67,68,75,33,4
243662,Kalindi,70,71,85,82,89,37,49,4
208335,L. Kübler,59,64,67,67,67,62,45,3
212943,M. Caballero,64,63,75,72,54,77,57,3
213711,A. Rocha,67,72,59,83,86,56,68,4
215247,M. Ingvartsen,64,68,68,73,67,75,52,4
216015,N. Moiraghi,38,52,46,61,51,75,29,1
164559,C. Wondolowski,64,69,50,56,79,65,61,1
181199,M. Petržela,75,70,82,80,72,44,59,2
181455,A. Cissokho,62,65,73,68,75,74,56,3
204496,P. Bauer,38,53,33,34,51,90,40,4
214480,J. López,37,50,36,30,70,90,32,2
201681,C. Quintero,71,71,76,78,71,75,70,2
140497,R. Wallace,66,73,74,90,67,31,68,2
214993,P. Alvarado,59,61,58,67,67,73,34,1
224977,A. Micai,17,19,48,57,17,57,35,3
227537,H. Veerman,57,61,74,31,64,92,44,3
200914,A. Salvi,66,66,77,71,82,70,63,2
209874,B. Khuzwayo,20,22,35,49,26,59,43,3
214226,R. Loaiza,63,66,61,63,84,70,69,4
169938,Hugo Vieira,72,68,84,71,73,59,68,2
238802,P. Türpitz,72,70,82,83,77,61,63,3
198611,N. Đurđić,66,65,69,65,75,73,65,2
135891,K. Overmeire,57,64,67,59,85,81,60,2
123603,H. Campagnaro,45,53,34,70,39,86,44,372K
191443,F. Mancinelli,55,65,45,69,75,78,31,360K
212948,F. Ondoa,16,22,50,52,43,74,30,4
222420,G. Ward,67,65,78,78,85,63,68,5
229332,Campillo,69,74,61,70,80,62,69,3
206549,E. Bush,17,15,49,28,45,73,50,2
189397,F. Jungwirth,61,65,53,63,81,69,52,2
220118,I. Bel Hassani,73,74,67,77,51,60,71,3
193495,André Santos,70,69,66,67,71,65,65,4
152536,B. Johnson,66,70,55,73,79,80,66,3
219864,Cotán,70,71,64,76,67,40,71,5
236505,Artur Jorge,43,52,56,58,49,77,30,4
238041,T. Malacia,70,70,85,83,72,67,52,4
204506,M. van Buren,71,70,85,70,63,71,55,5
230362,Daguinho Parrela,55,61,77,57,78,79,62,950K
39386,D. Beasley,66,67,77,74,87,53,62,300K
239322,C. Zimmermann,39,46,56,34,74,85,25,4
207835,Ademilson,70,69,89,63,76,72,60,4
212955,Jorginho,72,72,69,69,74,42,70,3
155355,Lee Chung Yong,68,69,73,78,73,52,74,3
234203,C. Eiting,68,73,64,74,72,67,70,4
216284,F. Ballas,35,50,31,33,35,94,51,3
222428,J. Komar,30,55,51,35,79,81,42,4
234972,Y. Gomis,67,69,81,68,64,75,40,4
237532,Rodrigo,70,71,73,73,78,70,45,4
195036,S. Winnall,64,67,77,83,79,64,53,4
203741,T. Delaine,68,67,76,66,85,75,59,3
210653,L. Quintana,60,66,53,57,76,75,52,4
241629,Rogério,74,72,79,64,67,60,66,
177373,L. Nielsen,50,57,64,55,67,77,52,2
195037,D. Batth,31,44,31,37,66,91,39,
208862,J. Giraudon,53,62,65,45,61,69,43,3
223966,Vítor Bruno,65,66,82,81,77,68,60,3
232926,K. Watanabe,66,71,53,57,72,75,67,2
200671,V. Ulloa,63,66,56,74,80,69,62,3
200672,Zhang Linpeng,56,59,71,71,65,85,64,3
208096,T. Eisfeld,68,73,73,78,73,60,71,4
220128,J. Cristaldo,69,69,76,75,70,62,62,3
230368,Bernardo Motinho,67,62,71,71,65,64,67,3
206561,C. Walton,19,19,37,29,22,38,39,
228321,Sergi Palencia,67,68,84,65,77,68,44,
239841,V. Lampropoulos,48,54,69,54,76,74,42,3
200930,L. Tremolada,70,71,77,74,78,59,72,3
219106,F. Al Ansari,67,72,54,45,72,77,74,2
172258,José Semedo,52,64,53,65,75,79,49,2
239842,G. Giakoumakis,66,61,70,50,67,83,46,6
193250,M. Leovac,69,68,78,68,69,73,48,3
215267,T. Figueroa,66,69,34,33,68,90,53,
225507,Pol Llonch,61,63,83,87,86,65,55,3
184035,B. Angulo,66,67,81,72,80,78,57,2
186595,E. Bennett,68,67,78,72,80,67,67,3
189923,C. Nhamoinesu,56,60,80,62,73,75,54,2
209892,B. Rabello,72,72,76,86,63,65,66,4
